400,8,0six,1five,2four,3three,4four,5one
0.217576478,0.007022153,0.000348335,0.000210738,-3.29E-08,1.64E-05,-4.66E-08,2
0.218015488,0.006992463,0.000344378,0.00022059,-3.45E-08,1.71E-05,-5.01E-08,2
0.217760635,0.006905073,0.000314294,0.000224966,-3.59E-08,1.74E-05,-4.79E-08,2
0.21687377,0.006652667,0.000271037,0.000228915,-3.59E-08,1.74E-05,-4.43E-08,2
0.216526352,0.006519883,0.000256424,0.000231685,-3.71E-08,1.75E-05,-4.26E-08,2
0.21536699,0.006229006,0.000211703,0.000233089,-3.61E-08,1.74E-05,-3.71E-08,2
0.213912359,0.005902338,0.000164169,0.000234668,-3.46E-08,1.72E-05,-3.04E-08,2
0.213122718,0.005706002,0.000143596,0.000233905,-3.34E-08,1.69E-05,-2.68E-08,2
0.21259562,0.005525999,0.000129547,0.000234318,-3.30E-08,1.67E-05,-2.41E-08,2
0.212319099,0.005328343,0.000113982,0.000240898,-3.20E-08,1.68E-05,-2.38E-08,2
0.212394901,0.005265927,0.000105239,0.000244782,-3.16E-08,1.70E-05,-2.33E-08,2
0.212319857,0.005238036,0.000103733,0.000244839,-3.14E-08,1.69E-05,-2.31E-08,2
0.213327509,0.005547715,0.000135396,0.000239168,-3.27E-08,1.69E-05,-2.80E-08,2
0.215758153,0.006137512,0.000217569,0.000236132,-3.54E-08,1.74E-05,-4.01E-08,2
0.217380319,0.006548431,0.000302435,0.000225537,-3.57E-08,1.69E-05,-4.69E-08,2
0.218134923,0.006761367,0.000329144,0.000224754,-3.39E-08,1.70E-05,-5.08E-08,2
0.219219477,0.007009463,0.000382722,0.000220967,-3.25E-08,1.69E-05,-5.55E-08,2
0.220344857,0.007343854,0.000423241,0.000220945,-3.06E-08,1.71E-05,-6.02E-08,2
0.220631691,0.007583845,0.000459716,0.000208463,-2.63E-08,1.62E-05,-5.89E-08,2
0.221567727,0.007813813,0.000511861,0.000207918,-2.32E-08,1.62E-05,-6.38E-08,2
0.222290393,0.008021549,0.000543448,0.000205451,-1.92E-08,1.61E-05,-6.59E-08,2
0.22262983,0.008464302,0.000536571,0.000205163,-1.06E-08,1.60E-05,-6.72E-08,2
0.222218921,0.008868231,0.000501544,0.000199687,-3.66E-09,1.54E-05,-6.31E-08,2
0.220387848,0.009224417,0.000457352,0.000174876,4.73E-09,1.28E-05,-4.92E-08,2
0.220667536,0.010267695,0.000386089,0.000176788,1.22E-08,1.27E-05,-4.46E-08,2
0.221187475,0.010637146,0.000380821,0.000178244,1.40E-08,1.29E-05,-4.43E-08,2
0.221563314,0.010853981,0.000380742,0.00017928,1.49E-08,1.31E-05,-4.44E-08,2
0.221788213,0.010466203,0.000424449,0.000180848,1.39E-08,1.35E-05,-4.81E-08,2
0.222415614,0.0099649,0.000473929,0.000192382,1.06E-08,1.48E-05,-5.71E-08,2
0.222217041,0.01005944,0.000434555,0.000193961,9.92E-09,1.50E-05,-5.54E-08,2
0.222071951,0.010076122,0.000436107,0.000189342,9.94E-09,1.47E-05,-5.35E-08,2
0.2219902,0.010161269,0.000440342,0.000189225,1.26E-08,1.47E-05,-5.31E-08,2
0.221960432,0.010282541,0.000399993,0.000190339,1.15E-08,1.49E-05,-5.12E-08,2
0.222172114,0.010326952,0.000390347,0.000190862,1.04E-08,1.50E-05,-5.11E-08,2
0.22225012,0.010155978,0.00039561,0.000190649,9.11E-09,1.49E-05,-5.16E-08,2
0.222737007,0.01003733,0.000434745,0.000208982,1.44E-08,1.62E-05,-6.13E-08,2
0.222992822,0.010113104,0.000411282,0.000212244,1.26E-08,1.67E-05,-6.14E-08,2
0.222743929,0.010043626,0.00039346,0.000210972,1.19E-08,1.66E-05,-5.96E-08,2
0.222578653,0.009684889,0.000431397,0.000204944,1.08E-08,1.56E-05,-6.00E-08,2
0.221781255,0.009904026,0.000359006,0.000199692,8.03E-09,1.55E-05,-5.29E-08,2
0.220819272,0.009989432,0.000304269,0.000189197,4.84E-09,1.49E-05,-4.51E-08,2
0.220525493,0.009770248,0.000322983,0.0001827,3.97E-09,1.43E-05,-4.42E-08,2
0.22006184,0.009727219,0.000320135,0.000180006,4.89E-09,1.41E-05,-4.29E-08,2
0.220052851,0.009729033,0.000314775,0.000181958,4.44E-09,1.44E-05,-4.33E-08,2
0.220193805,0.00950286,0.000360614,0.000182145,4.18E-09,1.47E-05,-4.65E-08,2
0.219831327,0.009215644,0.000382468,0.000169191,-1.18E-09,1.36E-05,-4.30E-08,2
0.222205414,0.008283449,0.000518681,0.000198327,-1.70E-08,1.62E-05,-6.13E-08,2
0.223009042,0.007698524,0.000601532,0.000210058,-2.89E-08,1.67E-05,-6.89E-08,2
0.223753247,0.007127942,0.000691527,0.000222483,-4.40E-08,1.72E-05,-7.54E-08,2
0.224545509,0.006696496,0.000762905,0.000236429,-5.69E-08,1.80E-05,-8.27E-08,2
0.224918637,0.006347236,0.00081813,0.000247094,-6.66E-08,1.85E-05,-8.89E-08,2
0.225642255,0.006173973,0.000857285,0.000257333,-7.69E-08,1.91E-05,-9.33E-08,2
0.225803256,0.0059545,0.000877969,0.000262096,-8.15E-08,1.92E-05,-9.58E-08,2
0.225585004,0.005638176,0.000931373,0.000258322,-8.31E-08,1.82E-05,-9.57E-08,2
0.226347212,0.005438152,0.00098374,0.000273256,-9.66E-08,1.91E-05,-1.04E-07,2
0.226587625,0.005219297,0.001040922,0.000273073,-1.02E-07,1.88E-05,-1.04E-07,2
0.227170616,0.004992334,0.001107507,0.000284573,-1.11E-07,1.92E-05,-1.15E-07,2
0.227619811,0.004890624,0.001147635,0.00029122,-1.21E-07,1.95E-05,-1.17E-07,2
0.227750058,0.004608188,0.001236744,0.000296494,-1.31E-07,1.93E-05,-1.22E-07,2
0.228047696,0.004401375,0.001289535,0.000308043,-1.43E-07,1.96E-05,-1.32E-07,2
0.228103965,0.004352936,0.001311782,0.000309147,-1.44E-07,1.96E-05,-1.34E-07,2
0.228226406,0.004412645,0.001300156,0.000310013,-1.42E-07,1.97E-05,-1.36E-07,2
0.227967067,0.004575327,0.001251904,0.000300781,-1.29E-07,1.96E-05,-1.32E-07,2
0.227818163,0.004805844,0.001208109,0.000297875,-1.20E-07,2.00E-05,-1.33E-07,2
0.226774709,0.00519954,0.001117033,0.00027809,-9.77E-08,1.92E-05,-1.20E-07,2
0.226270116,0.0055688,0.001022254,0.000273293,-8.57E-08,1.94E-05,-1.16E-07,2
0.225943897,0.005795926,0.000978821,0.000266589,-7.93E-08,1.93E-05,-1.11E-07,2
0.22508759,0.006240218,0.000871647,0.000253101,-6.55E-08,1.87E-05,-9.92E-08,2
0.224639254,0.006380306,0.000836197,0.00024671,-6.26E-08,1.83E-05,-9.29E-08,2
0.223953826,0.006629221,0.000777357,0.000238121,-5.53E-08,1.78E-05,-8.63E-08,2
0.223261474,0.006875521,0.000731399,0.000226687,-5.15E-08,1.71E-05,-7.66E-08,2
0.223155769,0.006929318,0.000735239,0.000226099,-5.10E-08,1.69E-05,-7.68E-08,2
0.222597065,0.007185494,0.000680079,0.000218863,-4.47E-08,1.65E-05,-7.16E-08,2
0.222520545,0.007207946,0.000678036,0.000215571,-4.44E-08,1.63E-05,-6.94E-08,2
0.222369698,0.007342777,0.00065439,0.000213734,-4.11E-08,1.62E-05,-6.86E-08,2
0.221778807,0.007567382,0.000594182,0.000204603,-3.43E-08,1.58E-05,-6.25E-08,2
0.22051806,0.008087883,0.00049518,0.000181099,-2.09E-08,1.43E-05,-5.00E-08,2
0.219961475,0.008633625,0.000411513,0.000174302,-1.20E-08,1.43E-05,-4.51E-08,2
0.217455127,0.009161732,0.000322341,0.000143699,-2.61E-09,1.15E-05,-3.08E-08,2
0.217855262,0.009530467,0.000271553,0.000156132,-2.09E-09,1.25E-05,-3.21E-08,2
0.217527888,0.009650701,0.000259197,0.000155513,-1.03E-09,1.24E-05,-3.12E-08,2
0.217157717,0.009711097,0.000248123,0.000153063,6.40E-11,1.21E-05,-2.98E-08,2
0.217178322,0.009710127,0.000250108,0.000152923,-5.52E-10,1.19E-05,-2.99E-08,2
0.216665862,0.009934038,0.000226956,0.000148803,1.01E-09,1.16E-05,-2.73E-08,2
0.217019767,0.009743017,0.00024339,0.000151779,-9.09E-10,1.19E-05,-2.92E-08,2
0.217091883,0.009858261,0.000237695,0.000150609,-9.30E-10,1.20E-05,-2.85E-08,2
0.216511802,0.010011398,0.000218384,0.000142276,-1.10E-11,1.15E-05,-2.51E-08,2
0.216287205,0.010194701,0.000201883,0.000136508,1.71E-10,1.13E-05,-2.27E-08,2
0.215429382,0.010514502,0.000179528,0.00012139,8.46E-10,1.04E-05,-1.79E-08,2
0.214918839,0.010691388,0.000156279,0.000117013,1.15E-09,1.03E-05,-1.58E-08,2
0.214576866,0.010824757,0.00014782,0.000112108,1.46E-09,9.99E-06,-1.44E-08,2
0.214307773,0.010965884,0.00014232,0.000107279,1.68E-09,9.70E-06,-1.32E-08,2
0.21441069,0.010944185,0.000141559,0.000109194,1.59E-09,9.87E-06,-1.35E-08,2
0.214376628,0.010949372,0.000141931,0.000107584,1.52E-09,9.74E-06,-1.32E-08,2
0.214120412,0.011026208,0.000136738,0.000104731,1.66E-09,9.54E-06,-1.24E-08,2
0.214312268,0.010953979,0.000141739,0.000106981,1.58E-09,9.65E-06,-1.31E-08,2
0.214469248,0.010966009,0.000142367,0.000108954,1.71E-09,9.74E-06,-1.35E-08,2
0.214085683,0.010996076,0.000130183,0.000108146,2.09E-09,9.52E-06,-1.27E-08,2
0.214208645,0.010862323,0.000142363,0.000109409,1.95E-09,9.52E-06,-1.35E-08,2
0.214857062,0.010506719,0.00018309,0.000111134,6.68E-10,9.58E-06,-1.58E-08,2
0.217119578,0.009504856,0.000304179,0.000131454,-5.61E-09,1.17E-05,-2.57E-08,2
0.218780251,0.00901318,0.000380098,0.000150603,-1.08E-08,1.33E-05,-3.44E-08,2
0.219765217,0.008478882,0.000449944,0.000167118,-1.71E-08,1.46E-05,-4.25E-08,2
0.220876833,0.008003545,0.000514135,0.000186596,-2.23E-08,1.57E-05,-5.33E-08,2
0.221304643,0.007811939,0.000540186,0.000194411,-2.60E-08,1.61E-05,-5.74E-08,2
0.221276254,0.007620525,0.00054985,0.00019901,-2.86E-08,1.63E-05,-5.93E-08,2
0.221453107,0.007469528,0.0005584,0.000205242,-3.11E-08,1.67E-05,-6.21E-08,2
0.221675123,0.007231667,0.000578235,0.000214458,-3.46E-08,1.71E-05,-6.71E-08,2
0.221882532,0.007071142,0.000580609,0.000222522,-3.76E-08,1.76E-05,-7.06E-08,2
0.221877118,0.007001475,0.000572473,0.000226749,-3.88E-08,1.79E-05,-7.19E-08,2
0.221751308,0.00696369,0.000570995,0.000228239,-3.90E-08,1.79E-05,-7.26E-08,2
0.221791736,0.006977375,0.000573272,0.000227424,-3.89E-08,1.79E-05,-7.23E-08,2
0.214105491,0.007380043,0.0002559,0.000166815,-1.48E-08,1.32E-05,-3.11E-08,2
0.217726076,0.007994074,0.000228104,0.000216859,-2.14E-08,1.81E-05,-4.32E-08,2
0.217282383,0.00782856,0.000228134,0.000211931,-2.01E-08,1.74E-05,-4.20E-08,2
0.217573242,0.007776362,0.000214964,0.000221828,-2.07E-08,1.83E-05,-4.38E-08,2
0.217190084,0.007631994,0.000219263,0.000218069,-1.96E-08,1.77E-05,-4.35E-08,2
0.21704965,0.00760317,0.000228981,0.000214713,-1.81E-08,1.73E-05,-4.40E-08,2
0.217237744,0.007638552,0.000230458,0.000218105,-1.86E-08,1.77E-05,-4.52E-08,2
0.217125288,0.007654963,0.000229153,0.000216095,-1.84E-08,1.76E-05,-4.44E-08,2
0.217281913,0.007654765,0.000236061,0.00021605,-1.90E-08,1.76E-05,-4.49E-08,2
0.217004654,0.007685111,0.000238981,0.000210536,-1.82E-08,1.71E-05,-4.36E-08,2
0.217110398,0.007738265,0.000242001,0.000211948,-1.86E-08,1.73E-05,-4.43E-08,2
0.217151942,0.00778959,0.000244846,0.000211453,-1.87E-08,1.73E-05,-4.43E-08,2
0.217158365,0.007826409,0.000243581,0.000210514,-1.83E-08,1.73E-05,-4.40E-08,2
0.216881325,0.007757374,0.000250525,0.000206155,-1.83E-08,1.68E-05,-4.31E-08,2
0.216841889,0.007755865,0.000250094,0.00020584,-1.85E-08,1.68E-05,-4.29E-08,2
0.216945362,0.007675007,0.000270491,0.000203899,-1.96E-08,1.66E-05,-4.37E-08,2
0.217707178,0.007529129,0.000308523,0.000208843,-2.53E-08,1.70E-05,-4.66E-08,2
0.218033204,0.007302468,0.000345941,0.000211887,-2.97E-08,1.71E-05,-4.91E-08,2
0.217955349,0.007255757,0.00035386,0.000213578,-3.03E-08,1.72E-05,-5.03E-08,2
0.218243977,0.00734664,0.000359282,0.00021435,-3.08E-08,1.74E-05,-5.09E-08,2
0.217831644,0.007345819,0.0003621,0.000209936,-2.90E-08,1.70E-05,-5.01E-08,2
0.217725735,0.007453427,0.000350553,0.000208365,-2.69E-08,1.69E-05,-4.95E-08,2
0.216715746,0.00807368,0.000258853,0.000197725,-1.73E-08,1.66E-05,-4.13E-08,2
0.215553773,0.008551516,0.000205979,0.000180376,-1.07E-08,1.57E-05,-3.31E-08,2
0.215505638,0.008611035,0.000197712,0.000180558,-9.69E-09,1.57E-05,-3.27E-08,2
0.215136086,0.008620277,0.000193916,0.000176583,-8.88E-09,1.53E-05,-3.14E-08,2
0.215298029,0.008655136,0.000194824,0.000177539,-8.97E-09,1.54E-05,-3.18E-08,2
0.215469835,0.008652648,0.00019898,0.000180173,-9.33E-09,1.56E-05,-3.28E-08,2
0.215384554,0.008644984,0.000205098,0.000176794,-9.17E-09,1.52E-05,-3.24E-08,2
0.215664259,0.008685707,0.000209127,0.000179634,-9.37E-09,1.55E-05,-3.35E-08,2
0.215699754,0.008663964,0.000210219,0.000179389,-1.02E-08,1.55E-05,-3.33E-08,2
0.215868043,0.008691693,0.000212398,0.000180909,-1.04E-08,1.57E-05,-3.39E-08,2
0.215967642,0.008675284,0.000213969,0.000182911,-1.05E-08,1.58E-05,-3.46E-08,2
0.215808064,0.008639484,0.000212771,0.000182055,-1.05E-08,1.57E-05,-3.43E-08,2
0.215813333,0.008631369,0.000215194,0.000181893,-1.02E-08,1.56E-05,-3.45E-08,2
0.215772287,0.008623162,0.000214512,0.000181517,-1.01E-08,1.56E-05,-3.44E-08,2
0.215819367,0.00861629,0.000222423,0.00018004,-1.02E-08,1.54E-05,-3.45E-08,2
0.216220549,0.008508386,0.000243448,0.000181786,-1.21E-08,1.56E-05,-3.63E-08,2
0.216290187,0.008518522,0.000243787,0.000183122,-1.22E-08,1.57E-05,-3.67E-08,2
0.216396474,0.008559972,0.000243585,0.000183455,-1.21E-08,1.58E-05,-3.68E-08,2
0.216503415,0.008586053,0.000240698,0.000184534,-1.21E-08,1.59E-05,-3.70E-08,2
0.216370357,0.00856644,0.000239407,0.000184389,-1.19E-08,1.59E-05,-3.69E-08,2
0.216191946,0.008520761,0.000236447,0.000184015,-1.17E-08,1.58E-05,-3.66E-08,2
0.216207029,0.008633549,0.000225709,0.000183678,-1.15E-08,1.58E-05,-3.56E-08,2
0.216255749,0.008619117,0.000226234,0.000184901,-1.18E-08,1.59E-05,-3.59E-08,2
0.216102201,0.008595586,0.000227758,0.000183393,-1.14E-08,1.58E-05,-3.57E-08,2
0.216192027,0.00861722,0.000225618,0.00018536,-1.13E-08,1.60E-05,-3.62E-08,2
0.216154437,0.008620695,0.000226706,0.000184811,-1.11E-08,1.59E-05,-3.62E-08,2
0.216248932,0.008633152,0.000227066,0.000185512,-1.14E-08,1.60E-05,-3.63E-08,2
0.216341539,0.008681861,0.000223607,0.00018561,-1.18E-08,1.61E-05,-3.59E-08,2
0.216398838,0.008679639,0.000226087,0.000186445,-1.16E-08,1.61E-05,-3.65E-08,2
0.216353892,0.008684327,0.000227254,0.00018516,-1.14E-08,1.60E-05,-3.62E-08,2
0.216231795,0.00866172,0.000228113,0.000184521,-1.13E-08,1.59E-05,-3.61E-08,2
0.216357304,0.008669099,0.000228008,0.000186295,-1.15E-08,1.61E-05,-3.66E-08,2
0.216316669,0.008667762,0.000223376,0.00018655,-1.16E-08,1.61E-05,-3.63E-08,2
0.216346545,0.008678718,0.000224092,0.000186214,-1.15E-08,1.61E-05,-3.63E-08,2
0.216146593,0.008631636,0.000221756,0.000185039,-1.17E-08,1.60E-05,-3.56E-08,2
0.21618365,0.00863776,0.000221354,0.000185092,-1.16E-08,1.60E-05,-3.56E-08,2
0.216088974,0.008626318,0.000221591,0.000183974,-1.15E-08,1.59E-05,-3.53E-08,2
0.216178217,0.00862113,0.000227417,0.000185617,-1.10E-08,1.60E-05,-3.65E-08,2
0.216104511,0.008679634,0.000233439,0.000181699,-1.04E-08,1.56E-05,-3.60E-08,2
0.216165189,0.008682148,0.000234011,0.000183198,-1.12E-08,1.58E-05,-3.63E-08,2
0.216064793,0.008660909,0.000236435,0.000182658,-1.05E-08,1.57E-05,-3.65E-08,2
0.215859354,0.008692575,0.000230652,0.000178259,-1.02E-08,1.53E-05,-3.47E-08,2
0.215804173,0.008728045,0.000232267,0.000176547,-1.04E-08,1.52E-05,-3.42E-08,2
0.214760381,0.008718321,0.000217062,0.000160925,-9.23E-09,1.37E-05,-2.86E-08,2
0.212458085,0.008841881,0.000217344,0.000122298,-6.19E-09,1.01E-05,-1.90E-08,2
0.214991786,0.009184724,0.000208336,0.000148693,-1.00E-08,1.29E-05,-2.42E-08,2
0.216605873,0.009222851,0.00018494,0.000181289,-1.17E-08,1.60E-05,-3.11E-08,2
0.198152137,0.006927327,0.000377037,0.000110477,2.17E-08,7.66E-06,5.99E-09,3
0.202323165,0.008839347,0.000443108,8.52E-05,1.65E-08,4.92E-06,4.61E-10,3
0.201459474,0.008469608,0.000429115,9.00E-05,1.76E-08,5.59E-06,1.59E-09,3
0.202845356,0.008756514,0.000527091,7.75E-05,1.56E-08,3.59E-06,-1.83E-09,3
0.202901202,0.008823511,0.000512007,7.57E-05,1.48E-08,3.53E-06,-1.58E-09,3
0.202826245,0.008896563,0.000482704,7.71E-05,1.48E-08,3.84E-06,-8.90E-10,3
0.20285022,0.009035043,0.000456781,7.93E-05,1.51E-08,4.20E-06,-3.91E-10,3
0.203012222,0.009176125,0.000439921,7.82E-05,1.45E-08,4.16E-06,-3.62E-10,3
0.203316095,0.009399668,0.000407552,7.82E-05,1.40E-08,4.37E-06,5.90E-11,3
0.203708222,0.009373819,0.000406991,8.03E-05,1.45E-08,4.50E-06,2.83E-10,3
0.203704954,0.00930162,0.00036234,8.40E-05,1.46E-08,5.02E-06,1.29E-09,3
0.203432413,0.00923207,0.000348957,8.36E-05,1.42E-08,5.10E-06,1.63E-09,3
0.203562508,0.009228171,0.00034601,8.62E-05,1.48E-08,5.34E-06,1.97E-09,3
0.203812064,0.009339231,0.000347254,8.58E-05,1.47E-08,5.26E-06,1.79E-09,3
0.203790414,0.009278979,0.000323265,8.80E-05,1.46E-08,5.58E-06,2.38E-09,3
0.203988482,0.009347409,0.000320203,8.65E-05,1.42E-08,5.37E-06,2.12E-09,3
0.20430068,0.009478243,0.000310899,8.78E-05,1.43E-08,5.58E-06,2.40E-09,3
0.204637982,0.009602038,0.000305399,8.99E-05,1.47E-08,5.80E-06,2.62E-09,3
0.204627377,0.0096479,0.000294412,9.03E-05,1.45E-08,5.91E-06,2.79E-09,3
0.204761992,0.009682792,0.000286378,9.39E-05,1.51E-08,6.34E-06,3.15E-09,3
0.204813223,0.009735264,0.000286961,9.19E-05,1.46E-08,6.14E-06,2.98E-09,3
0.204885577,0.00976695,0.000278309,9.44E-05,1.49E-08,6.48E-06,3.35E-09,3
0.2048404,0.009768048,0.000260894,9.52E-05,1.45E-08,6.71E-06,3.63E-09,3
0.204556106,0.009553766,0.000251317,9.72E-05,1.46E-08,6.89E-06,4.15E-09,3
0.20511641,0.009435864,0.000241015,0.0001074,1.65E-08,7.65E-06,5.07E-09,3
0.205231691,0.009411079,0.000237681,0.000107441,1.64E-08,7.57E-06,5.19E-09,3
0.205024229,0.009382748,0.000225945,0.000105898,1.55E-08,7.55E-06,5.19E-09,3
0.205077301,0.009391196,0.00023064,0.000106745,1.59E-08,7.61E-06,5.32E-09,3
0.204889741,0.009375726,0.000236957,0.000103816,1.55E-08,7.32E-06,5.04E-09,3
0.204978286,0.009352077,0.000243957,0.000104484,1.59E-08,7.33E-06,5.12E-09,3
0.204869971,0.009363102,0.000240974,0.000102919,1.55E-08,7.17E-06,4.90E-09,3
0.205079013,0.009338019,0.000237431,0.000104121,1.55E-08,7.26E-06,5.22E-09,3
0.20591033,0.009064675,0.000239481,0.00011765,1.84E-08,8.01E-06,7.19E-09,3
0.206672682,0.009022728,0.000254569,0.000127222,2.12E-08,8.64E-06,8.55E-09,3
0.20728615,0.008879146,0.000268274,0.00013799,2.45E-08,9.29E-06,1.03E-08,3
0.207983455,0.008774336,0.000288649,0.000148516,2.83E-08,9.84E-06,1.19E-08,3
0.208369826,0.008649605,0.000285803,0.000157174,3.05E-08,1.04E-05,1.34E-08,3
0.208901347,0.008513154,0.000282631,0.000169104,3.35E-08,1.11E-05,1.56E-08,3
0.209146955,0.008520573,0.000289934,0.000171255,3.47E-08,1.12E-05,1.59E-08,3
0.209491069,0.008438426,0.000296926,0.000178433,3.73E-08,1.16E-05,1.73E-08,3
0.210088635,0.008427534,0.000295295,0.000187983,3.99E-08,1.22E-05,1.91E-08,3
0.210170322,0.008487232,0.000291092,0.000188426,3.98E-08,1.23E-05,1.91E-08,3
0.209847032,0.008690542,0.000293068,0.000177722,3.69E-08,1.19E-05,1.69E-08,3
0.209176229,0.009035398,0.000289872,0.000164999,3.32E-08,1.16E-05,1.42E-08,3
0.209033206,0.009110675,0.000295939,0.000160691,3.24E-08,1.13E-05,1.33E-08,3
0.208265906,0.009379799,0.000299825,0.000148611,2.92E-08,1.09E-05,1.14E-08,3
0.208029146,0.009460094,0.000310451,0.000143154,2.82E-08,1.06E-05,1.07E-08,3
0.207671755,0.009724806,0.000325677,0.000136467,2.72E-08,1.04E-05,9.45E-09,3
0.207888168,0.009895267,0.000345114,0.000133556,2.73E-08,1.02E-05,8.72E-09,3
0.208381627,0.010096412,0.000370136,0.00013302,2.84E-08,9.96E-06,7.92E-09,3
0.207645806,0.010329247,0.000395505,0.0001108,2.28E-08,7.92E-06,4.35E-09,3
0.208169702,0.010610087,0.000429442,0.000110493,2.38E-08,7.79E-06,3.53E-09,3
0.208639418,0.010857009,0.000469386,0.000112208,2.56E-08,7.85E-06,2.87E-09,3
0.208431341,0.01106267,0.000474224,0.000107875,2.43E-08,7.75E-06,2.64E-09,3
0.208287265,0.011248671,0.00048426,0.000102325,2.27E-08,7.37E-06,1.99E-09,3
0.208385577,0.011300183,0.000482546,0.000102444,2.27E-08,7.44E-06,2.12E-09,3
0.207945493,0.011073223,0.000451527,0.000102405,2.18E-08,7.51E-06,2.78E-09,3
0.207595194,0.010942411,0.000409113,9.67E-05,1.90E-08,6.98E-06,2.90E-09,3
0.207759401,0.011020816,0.000338905,9.01E-05,1.53E-08,6.61E-06,3.66E-09,3
0.209199675,0.011102266,0.000312639,9.79E-05,1.64E-08,7.18E-06,5.03E-09,3
0.210222143,0.011215172,0.000285777,0.000103151,1.65E-08,7.75E-06,6.54E-09,3
0.21150954,0.011310169,0.000266463,0.000111587,1.73E-08,8.58E-06,8.49E-09,3
0.213231948,0.011385903,0.000250091,0.000125999,1.95E-08,9.66E-06,1.10E-08,3
0.213822032,0.011449244,0.000239775,0.000131211,1.96E-08,1.03E-05,1.26E-08,3
0.214249174,0.011722003,0.000227907,0.000125949,1.72E-08,1.02E-05,1.26E-08,3
0.214604081,0.011813884,0.000228935,0.000122837,1.61E-08,9.89E-06,1.28E-08,3
0.214434646,0.011937754,0.000239643,0.000113097,1.49E-08,8.96E-06,1.12E-08,3
0.21378011,0.012245012,0.000220714,0.000107626,1.31E-08,9.25E-06,1.01E-08,3
0.213280033,0.012440637,0.000224432,0.000100053,1.21E-08,8.79E-06,8.83E-09,3
0.213196453,0.012496843,0.000227258,9.57E-05,1.15E-08,8.38E-06,8.21E-09,3
0.212780338,0.012625611,0.000202509,8.39E-05,8.53E-09,7.43E-06,6.83E-09,3
0.21254708,0.012467015,0.000206534,8.06E-05,8.00E-09,6.93E-06,6.65E-09,3
0.211770616,0.012162594,0.000218974,7.05E-05,6.50E-09,5.69E-06,5.86E-09,3
0.211911103,0.012034687,0.000234136,6.74E-05,6.11E-09,5.19E-06,5.87E-09,3
0.212365432,0.011973149,0.000239864,6.96E-05,6.38E-09,5.23E-06,6.34E-09,3
0.21260089,0.012070818,0.000235399,7.11E-05,6.57E-09,5.38E-06,6.43E-09,3
0.213266382,0.012379992,0.000208805,7.79E-05,6.89E-09,6.31E-06,7.15E-09,3
0.215305265,0.012432997,0.000182035,0.000118831,1.24E-08,1.09E-05,1.23E-08,3
0.21356919,0.01139057,0.000207794,0.000131702,1.70E-08,1.15E-05,1.36E-08,3
0.207808245,0.008681904,0.000367687,0.00013007,2.60E-08,9.05E-06,1.14E-08,3
0.20544651,0.007563625,0.000453075,0.000136077,3.20E-08,8.93E-06,1.08E-08,3
0.204815543,0.007324111,0.00045346,0.000138042,3.28E-08,9.16E-06,1.07E-08,3
0.204831547,0.007154292,0.000466135,0.000148157,3.70E-08,1.03E-05,1.22E-08,3
0.205543277,0.007290197,0.000443319,0.00015708,3.88E-08,1.15E-05,1.47E-08,3
0.20538669,0.007290082,0.00043582,0.000155155,3.77E-08,1.13E-05,1.43E-08,3
0.205101549,0.00729332,0.000426974,0.000150691,3.59E-08,1.07E-05,1.30E-08,3
0.204977928,0.00727895,0.000411942,0.000146404,3.37E-08,1.03E-05,1.26E-08,3
0.205107667,0.007429412,0.000396193,0.000138094,3.01E-08,9.47E-06,1.17E-08,3
0.205378621,0.007764688,0.000358718,0.000126051,2.47E-08,8.36E-06,1.03E-08,3
0.206289975,0.008187607,0.000326769,0.000125361,2.30E-08,8.58E-06,1.06E-08,3
0.20733448,0.008693097,0.000291242,0.000122829,2.07E-08,8.57E-06,1.06E-08,3
0.207966706,0.009000002,0.000272983,0.000122795,1.97E-08,8.72E-06,1.08E-08,3
0.208355879,0.009302794,0.000259414,0.000117066,1.77E-08,8.34E-06,1.01E-08,3
0.208532102,0.009469294,0.000251978,0.000110702,1.59E-08,7.75E-06,9.41E-09,3
0.206233623,0.009045141,0.000273632,0.000130629,2.14E-08,1.03E-05,1.23E-08,3
0.206017988,0.008937024,0.000268602,0.000133072,2.17E-08,1.06E-05,1.27E-08,3
0.205974984,0.009036739,0.000255342,0.000132377,2.11E-08,1.06E-05,1.22E-08,3
0.206470895,0.009268737,0.000245666,0.000134552,2.13E-08,1.10E-05,1.21E-08,3
0.207135859,0.009572523,0.000234025,0.000137883,2.17E-08,1.14E-05,1.19E-08,3
0.207233037,0.009652935,0.000233039,0.000136663,2.15E-08,1.14E-05,1.15E-08,3
0.207661151,0.00979896,0.000236978,0.000136758,2.18E-08,1.14E-05,1.15E-08,3
0.207964976,0.009919374,0.000235576,0.000136153,2.16E-08,1.14E-05,1.14E-08,3
0.20809522,0.009964168,0.000230028,0.000138327,2.18E-08,1.16E-05,1.16E-08,3
0.208309334,0.009959744,0.000234715,0.000137513,2.18E-08,1.14E-05,1.15E-08,3
